old_url,old_path,classification,redirect_line,redirect_status,new_target,target_exists,action
"https://oztimberfloor.com.au/product/swish-oak-satriano/","/product/swish-oak-satriano/","close topical match","470","301","/products/swish-oak-satriano/","true","301 redirect"
"https://oztimberfloor.com.au/product/swish-oak-texas/","/product/swish-oak-texas/","close topical match","471","301","/products/swish-oak-texas/","true","301 redirect"
"https://oztimberfloor.com.au/product/swish-oak-verona/","/product/swish-oak-verona/","close topical match","472","301","/products/swish-oak-verona/","true","301 redirect"
"https://oztimberfloor.com.au/product/swish-oak-vienna/","/product/swish-oak-vienna/","close topical match","522","301","/products/swish-oak-vienna/","true","301 redirect"
"https://oztimberfloor.com.au/product/swish-spotted-gum/","/product/swish-spotted-gum/","close topical match","465","301","/products/swish-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/sydney-blue-gum/","/product/sydney-blue-gum/","close topical match","338","301","/products/solid-raw-timber-blue-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/tasmanian-oak/","/product/tasmanian-oak/","close topical match","332","301","/products/solid-raw-timber-tasmanian-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-almond-oak/","/product/topdeck-almond-oak/","close topical match","1216","301","/products/pantora-lifestyle-almond-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amaretti-oak/","/product/topdeck-amaretti-oak/","close topical match","1218","301","/products/cavallo-bianco-amaretti-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-amalfi-oak/","/product/topdeck-amor-amalfi-oak/","close topical match","1220","301","/products/pantora-amor-amalfi-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-blackbutt/","/product/topdeck-amor-blackbutt/","close topical match","1222","301","/products/pantora-amor-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-catalina-oak/","/product/topdeck-amor-catalina-oak/","close topical match","1224","301","/products/pantora-amor-catalina-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-coastal-breeze/","/product/topdeck-amor-coastal-breeze/","close topical match","1226","301","/products/pantora-amor-coastal-breeze/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-crystal-white-oak/","/product/topdeck-amor-crystal-white-oak/","close topical match","1228","301","/products/pantora-amor-crystal-white-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-harmony-oak/","/product/topdeck-amor-harmony-oak/","close topical match","1230","301","/products/pantora-amor-harmony-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-ivory-sand-oak/","/product/topdeck-amor-ivory-sand-oak/","close topical match","1232","301","/products/pantora-amor-ivory-sand-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-moonstone-oak/","/product/topdeck-amor-moonstone-oak/","close topical match","1234","301","/products/pantora-amor-moonstone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-silverstone-oak/","/product/topdeck-amor-silverstone-oak/","close topical match","1236","301","/products/pantora-amor-silverstone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-smokey-brown/","/product/topdeck-amor-smokey-brown/","close topical match","1238","301","/products/pantora-amor-smokey-brown/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-spotted-gum/","/product/topdeck-amor-spotted-gum/","close topical match","1240","301","/products/pantora-amor-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-amor-urban-charcoal/","/product/topdeck-amor-urban-charcoal/","close topical match","1242","301","/products/pantora-amor-urban-charcoal/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-black-maquina/","/product/topdeck-artisan-black-maquina/","close topical match","1244","301","/products/artisan-tile-black-maquina/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-calacatta/","/product/topdeck-artisan-calacatta/","close topical match","1246","301","/products/artisan-tile-calacatta/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-calcatta/","/product/topdeck-artisan-calcatta/","close topical match","7","301","/products/artisan-tile-calacatta/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-casper-white/","/product/topdeck-artisan-casper-white/","close topical match","1248","301","/products/artisan-tile-casper-white/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-crema-marfil/","/product/topdeck-artisan-crema-marfil/","close topical match","1250","301","/products/artisan-tile-crema-marfil/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-dover-grey/","/product/topdeck-artisan-dover-grey/","close topical match","1252","301","/products/artisan-tile-dover-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-grema-marfil/","/product/topdeck-artisan-grema-marfil/","close topical match","8","301","/products/artisan-tile-crema-marfil/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-grigio/","/product/topdeck-artisan-grigio/","close topical match","1254","301","/products/artisan-tile-grigio/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-jasper-grey/","/product/topdeck-artisan-jasper-grey/","close topical match","1256","301","/products/artisan-tile-jasper-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-madison/","/product/topdeck-artisan-madison/","close topical match","1258","301","/products/artisan-tile-madison/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-monaco-brown/","/product/topdeck-artisan-monaco-brown/","close topical match","1260","301","/products/artisan-tile-monaco-brown/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-pietra-grey/","/product/topdeck-artisan-pietra-grey/","close topical match","1262","301","/products/artisan-tile-pietra-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-valley-beige/","/product/topdeck-artisan-valley-beige/","close topical match","1264","301","/products/artisan-tile-valley-beige/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-artisan-volcano/","/product/topdeck-artisan-volcano/","close topical match","1266","301","/products/artisan-tile-volcano/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-blackbutt/","/product/topdeck-avala-blackbutt/","close topical match","1268","301","/products/avala-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-coastal-beige/","/product/topdeck-avala-coastal-beige/","close topical match","1270","301","/products/avala-coastal-beige/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-jarrah/","/product/topdeck-avala-jarrah/","close topical match","1272","301","/products/avala-jarrah/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-moschino/","/product/topdeck-avala-moschino/","close topical match","1274","301","/products/avala-moschino/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-orchid-ash/","/product/topdeck-avala-orchid-ash/","close topical match","1276","301","/products/avala-orchid-ash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-pebble-grey/","/product/topdeck-avala-pebble-grey/","close topical match","1278","301","/products/avala-pebble-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-prague-oak/","/product/topdeck-avala-prague-oak/","close topical match","1280","301","/products/avala-prague-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-spotted-gum/","/product/topdeck-avala-spotted-gum/","close topical match","1282","301","/products/avala-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-stamford-oak/","/product/topdeck-avala-stamford-oak/","close topical match","1284","301","/products/avala-stamford-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-avala-tas-oak/","/product/topdeck-avala-tas-oak/","close topical match","1286","301","/products/avala-tasmanian-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-bellevue-avenue/","/product/topdeck-belle-vie-bellevue-avenue/","close topical match","1288","301","/products/belle-vie-bellevue-avenue/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-blackbutt/","/product/topdeck-belle-vie-blackbutt/","close topical match","1290","301","/products/belle-vie-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-cayman-oak/","/product/topdeck-belle-vie-cayman-oak/","close topical match","1292","301","/products/belle-vie-cayman-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-highland-beige-oak/","/product/topdeck-belle-vie-highland-beige-oak/","close topical match","1294","301","/products/belle-vie-highland-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-lake-view-oak/","/product/topdeck-belle-vie-lake-view-oak/","close topical match","1296","301","/products/belle-vie-lake-view-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-lovanna-oak/","/product/topdeck-belle-vie-lovanna-oak/","close topical match","1298","301","/products/belle-vie-lovanna-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-manor-ridge-oak/","/product/topdeck-belle-vie-manor-ridge-oak/","close topical match","1300","301","/products/belle-vie-manor-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-sherwood-oak/","/product/topdeck-belle-vie-sherwood-oak/","close topical match","1302","301","/products/belle-vie-sherwood-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-south-grove-oak/","/product/topdeck-belle-vie-south-grove-oak/","close topical match","1304","301","/products/belle-vie-south-grove-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-spotted-gum/","/product/topdeck-belle-vie-spotted-gum/","close topical match","1306","301","/products/belle-vie-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-weathered-grey-oak/","/product/topdeck-belle-vie-weathered-grey-oak/","close topical match","1308","301","/products/belle-vie-weathered-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-belle-vie-winchester-oak/","/product/topdeck-belle-vie-winchester-oak/","close topical match","1310","301","/products/belle-vie-winchester-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-blackbutt-136mm/","/product/topdeck-blackbutt-136mm/","close topical match","1312","301","/products/wooden-land-australian-species-136mm-blackbutt-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-blackbutt-190mm/","/product/topdeck-blackbutt-190mm/","close topical match","1314","301","/products/wooden-land-australian-species-190mm-blackbutt-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-blackbutt-hb/","/product/topdeck-blackbutt-hb/","close topical match","1316","301","/products/wooden-land-herringbone-blackbutt-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-boathouse/","/product/topdeck-boathouse/","close topical match","1318","301","/products/cavallo-bianco-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-british-oak-natural/","/product/topdeck-british-oak-natural/","close topical match","1320","301","/products/cavallo-bianco-british-oak-natural/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-brushbox-136mm/","/product/topdeck-brushbox-136mm/","close topical match","1322","301","/products/wooden-land-australian-species-136mm-brushbox-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-brushbox-190mm/","/product/topdeck-brushbox-190mm/","close topical match","1324","301","/products/wooden-land-australian-species-190mm-brushbox-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-camden-oak/","/product/topdeck-camden-oak/","close topical match","1326","301","/products/cavallo-bianco-camden-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-black-amber/","/product/topdeck-castel-nuovo-herringbone-black-amber/","close topical match","1328","301","/products/castel-nuovo-black-amber/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-boathouse/","/product/topdeck-castel-nuovo-herringbone-boathouse/","close topical match","1330","301","/products/castel-nuovo-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-chateau/","/product/topdeck-castel-nuovo-herringbone-chateau/","close topical match","1332","301","/products/castel-nuovo-chateau/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-marrone-oak/","/product/topdeck-castel-nuovo-herringbone-marrone-oak/","close topical match","1334","301","/products/castel-nuovo-marrone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-monica-grey/","/product/topdeck-castel-nuovo-herringbone-monica-grey/","close topical match","1336","301","/products/castel-nuovo-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-pearl-white/","/product/topdeck-castel-nuovo-herringbone-pearl-white/","close topical match","1338","301","/products/castel-nuovo-pearl-white/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-prague-natural/","/product/topdeck-castel-nuovo-herringbone-prague-natural/","close topical match","1340","301","/products/castel-nuovo-prague-natural/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-rome-grey/","/product/topdeck-castel-nuovo-herringbone-rome-grey/","close topical match","1342","301","/products/castel-nuovo-rome-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-vintage-mocha/","/product/topdeck-castel-nuovo-herringbone-vintage-mocha/","close topical match","1344","301","/products/castel-nuovo-vintage-mocha/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-castel-nuovo-herringbone-winston-hill/","/product/topdeck-castel-nuovo-herringbone-winston-hill/","close topical match","1346","301","/products/castel-nuovo-winston-hill/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-champagne/","/product/topdeck-champagne/","close topical match","1348","301","/products/cavallo-bianco-champagne/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-aspen-oak/","/product/topdeck-cp-aspen-oak/","close topical match","1350","301","/products/prime-contemporary-plus-aspen-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-french-beige-oak/","/product/topdeck-cp-french-beige-oak/","close topical match","1352","301","/products/prime-contemporary-plus-french-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-hampton-white-oak/","/product/topdeck-cp-hampton-white-oak/","close topical match","1354","301","/products/prime-contemporary-plus-hampton-white-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-kensington-grey/","/product/topdeck-cp-kensington-grey/","close topical match","1356","301","/products/prime-contemporary-plus-kensington-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-misty-mountain-oak/","/product/topdeck-cp-misty-mountain-oak/","close topical match","1358","301","/products/prime-contemporary-plus-misty-mountain-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-new-england-blackbutt/","/product/topdeck-cp-new-england-blackbutt/","close topical match","1360","301","/products/prime-contemporary-plus-new-england-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-odyssey-oak/","/product/topdeck-cp-odyssey-oak/","close topical match","1362","301","/products/prime-contemporary-plus-odyssey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-qld-spotted-gum/","/product/topdeck-cp-qld-spotted-gum/","close topical match","1364","301","/products/prime-contemporary-plus-queensland-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-soft-cavalry-grey/","/product/topdeck-cp-soft-cavalry-grey/","close topical match","1366","301","/products/prime-contemporary-plus-soft-cavalry-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cp-verona-oak/","/product/topdeck-cp-verona-oak/","close topical match","1368","301","/products/prime-contemporary-plus-verona-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-cromer-oak/","/product/topdeck-cromer-oak/","close topical match","1370","301","/products/cavallo-bianco-cromer-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-crown-heritage/","/product/topdeck-crown-heritage/","close topical match","1372","301","/products/pantora-lifestyle-crown-heritage/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-birch-wood/","/product/topdeck-deluxe-birch-wood/","close topical match","1374","301","/products/prime-deluxe-birch-wood/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-dark-wood/","/product/topdeck-deluxe-dark-wood/","close topical match","1376","301","/products/prime-deluxe-dark-wood/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-drift-wood/","/product/topdeck-deluxe-drift-wood/","close topical match","1378","301","/products/prime-deluxe-drift-wood/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-harvest-ridge-oak/","/product/topdeck-deluxe-harvest-ridge-oak/","close topical match","1380","301","/products/prime-deluxe-harvest-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-limed-grey-oak/","/product/topdeck-deluxe-limed-grey-oak/","close topical match","1382","301","/products/prime-deluxe-limed-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-southern-brown-oak/","/product/topdeck-deluxe-southern-brown-oak/","close topical match","1384","301","/products/prime-deluxe-southern-brown-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-stone-wash/","/product/topdeck-deluxe-stone-wash/","close topical match","1386","301","/products/prime-deluxe-stone-wash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-deluxe-white-wash/","/product/topdeck-deluxe-white-wash/","close topical match","1388","301","/products/prime-deluxe-white-wash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-glacial-grey/","/product/topdeck-glacial-grey/","close topical match","1390","301","/products/pantora-lifestyle-glacial-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-goleden-honey/","/product/topdeck-goleden-honey/","close topical match","1392","301","/products/pantora-lifestyle-golden-honey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-grey-iron-bark-136mm/","/product/topdeck-grey-iron-bark-136mm/","close topical match","1394","301","/products/wooden-land-australian-species-136mm-grey-iron-bark-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-grey-iron-bark-190mm/","/product/topdeck-grey-iron-bark-190mm/","close topical match","1396","301","/products/wooden-land-australian-species-190mm-grey-iron-bark-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-jarrah-136mm/","/product/topdeck-jarrah-136mm/","close topical match","1398","301","/products/wooden-land-australian-species-136mm-jarrah-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-jarrah-190mm/","/product/topdeck-jarrah-190mm/","close topical match","1400","301","/products/wooden-land-australian-species-190mm-jarrah-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-amaretti-oak/","/product/topdeck-lavanda-oak-amaretti-oak/","close topical match","1402","301","/products/lavanda-oak-amaretti-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-boathouse/","/product/topdeck-lavanda-oak-boathouse/","close topical match","1404","301","/products/lavanda-oak-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-british-oak-natural/","/product/topdeck-lavanda-oak-british-oak-natural/","close topical match","1406","301","/products/lavanda-oak-british-oak-natural/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-camden-oak/","/product/topdeck-lavanda-oak-camden-oak/","close topical match","1408","301","/products/lavanda-oak-camden-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-champagne/","/product/topdeck-lavanda-oak-champagne/","close topical match","1410","301","/products/lavanda-oak-champagne/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-cromer-oak/","/product/topdeck-lavanda-oak-cromer-oak/","close topical match","1412","301","/products/lavanda-oak-cromer-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-limed-ash/","/product/topdeck-lavanda-oak-limed-ash/","close topical match","1414","301","/products/lavanda-oak-limed-ash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-monica-grey/","/product/topdeck-lavanda-oak-monica-grey/","close topical match","1416","301","/products/lavanda-oak-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-oyster-bay/","/product/topdeck-lavanda-oak-oyster-bay/","close topical match","1418","301","/products/lavanda-oak-oyster-bay/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-panania-oak/","/product/topdeck-lavanda-oak-panania-oak/","close topical match","1420","301","/products/lavanda-oak-panania-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-soft-pale-oak/","/product/topdeck-lavanda-oak-soft-pale-oak/","close topical match","1422","301","/products/lavanda-oak-soft-pale-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lavanda-oak-truffle-oak/","/product/topdeck-lavanda-oak-truffle-oak/","close topical match","1424","301","/products/lavanda-oak-truffle-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-atlantic-oak/","/product/topdeck-legend-atlantic-oak/","close topical match","1426","301","/products/prime-legend-atlantic-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-blackbutt/","/product/topdeck-legend-blackbutt/","close topical match","1428","301","/products/prime-legend-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-empire-oak/","/product/topdeck-legend-empire-oak/","close topical match","1430","301","/products/prime-legend-empire-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-ghost-oak/","/product/topdeck-legend-ghost-oak/","close topical match","1432","301","/products/prime-legend-ghost-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-hudson-grey/","/product/topdeck-legend-hudson-grey/","close topical match","1434","301","/products/prime-legend-hudson-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-mainland-brown-oak/","/product/topdeck-legend-mainland-brown-oak/","close topical match","1436","301","/products/prime-legend-mainland-brown-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-sandcastle-oak/","/product/topdeck-legend-sandcastle-oak/","close topical match","1438","301","/products/prime-legend-sandcastle-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-southport-oak/","/product/topdeck-legend-southport-oak/","close topical match","1440","301","/products/prime-legend-southport-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-spotted-gum/","/product/topdeck-legend-spotted-gum/","close topical match","1442","301","/products/prime-legend-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-legend-wheaton-oak/","/product/topdeck-legend-wheaton-oak/","close topical match","1444","301","/products/prime-legend-wheaton-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lime-wash/","/product/topdeck-lime-wash/","close topical match","1446","301","/products/prime-contemporary-plus-lime-wash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-limed-ash/","/product/topdeck-limed-ash/","close topical match","1448","301","/products/cavallo-bianco-limed-ash/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-bellevue-avenue/","/product/topdeck-lumiere-bellevue-avenue/","close topical match","1450","301","/products/lumiere-ultra-hd-bellevue-avenue/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-blackbutt/","/product/topdeck-lumiere-blackbutt/","close topical match","1452","301","/products/lumiere-ultra-hd-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-cayman-oak/","/product/topdeck-lumiere-cayman-oak/","close topical match","1454","301","/products/lumiere-ultra-hd-cayman-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-highland-beige-oak/","/product/topdeck-lumiere-highland-beige-oak/","close topical match","1456","301","/products/lumiere-ultra-hd-highland-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-lake-view-oak/","/product/topdeck-lumiere-lake-view-oak/","close topical match","1458","301","/products/lumiere-ultra-hd-lake-view-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-lovanna-oak/","/product/topdeck-lumiere-lovanna-oak/","close topical match","1460","301","/products/lumiere-ultra-hd-lovanna-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-manor-ridge-oak/","/product/topdeck-lumiere-manor-ridge-oak/","close topical match","1462","301","/products/lumiere-ultra-hd-manor-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-sherwood-oak/","/product/topdeck-lumiere-sherwood-oak/","close topical match","1464","301","/products/lumiere-ultra-hd-sherwood-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-south-grove-oak/","/product/topdeck-lumiere-south-grove-oak/","close topical match","1466","301","/products/lumiere-ultra-hd-south-grove-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-spotted-gum/","/product/topdeck-lumiere-spotted-gum/","close topical match","1468","301","/products/lumiere-ultra-hd-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-weathered-grey-oak/","/product/topdeck-lumiere-weathered-grey-oak/","close topical match","1470","301","/products/lumiere-ultra-hd-weathered-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-lumiere-winchester-oak/","/product/topdeck-lumiere-winchester-oak/","close topical match","1472","301","/products/lumiere-ultra-hd-winchester-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-grey-oak/","/product/topdeck-luxury-grey-oak/","close topical match","1474","301","/products/prime-luxury-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-latte-oak/","/product/topdeck-luxury-latte-oak/","close topical match","1476","301","/products/prime-luxury-latte-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-lunar-oak/","/product/topdeck-luxury-lunar-oak/","close topical match","1478","301","/products/prime-luxury-lunar-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-natural-oak/","/product/topdeck-luxury-natural-oak/","close topical match","1480","301","/products/prime-luxury-natural-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-new-england-blackbutt/","/product/topdeck-luxury-new-england-blackbutt/","close topical match","1482","301","/products/prime-luxury-new-england-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-qld-spotted-gum/","/product/topdeck-luxury-qld-spotted-gum/","close topical match","1484","301","/products/prime-luxury-queensland-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-smoke-oak/","/product/topdeck-luxury-smoke-oak/","close topical match","1486","301","/products/prime-luxury-smoke-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-stone-oak/","/product/topdeck-luxury-stone-oak/","close topical match","1488","301","/products/prime-luxury-stone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-tobacco-oak/","/product/topdeck-luxury-tobacco-oak/","close topical match","1490","301","/products/prime-luxury-tobacco-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-luxury-vanilla-oak/","/product/topdeck-luxury-vanilla-oak/","close topical match","1492","301","/products/prime-luxury-vanilla-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-monica-grey/","/product/topdeck-monica-grey/","close topical match","1494","301","/products/cavallo-bianco-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/product/topdeck-neutral-oak/","/product/topdeck-neutral-oak/","close topical match","1496","301","/products/pantora-lifestyle-neutral-oak/","true","301 redirect"
